evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,probaDenonce,probaDiscu,nbProTGMax,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
3920,3920,30.2443620684129,0.30421203082532117,7.299209887396314,51.14805332686275,84.99762159274705,12.107433752696585,-48419.59759999592,-36.0,4,"[0.30421203082532117,0.30421203082532117,0.30421203082532117,0.30421203082532117]","[70.7,70.50999999999999,69.49,69.93]","[30.2443620684129,30.2443620684129,30.2443620684129,30.2443620684129]","[10.0,10.0,10.0,10.0]","[7.299209887396314,7.299209887396314,7.299209887396314,7.299209887396314]","[5.0,5.0,5.0,5.0]","[84.99762159274705,84.99762159274705,84.99762159274705,84.99762159274705]","[748.0,654.0,661.0,629.0]","[51.14805332686275,51.14805332686275,51.14805332686275,51.14805332686275]","[-1676335506,-1974374837,-1939039472,-1501310232]","[5039.23739999807,3346.0951999982135,3766.0159999982498,5591.244199997884]","[true,true,true,true]","[46.0,44.0,36.0,43.0]","[50181.16159999568,48419.59759999592,49210.61119999582,50732.54239999551]","[1.0,1.0,1.0,1.0]","[12.107433752696585,12.107433752696585,12.107433752696585,12.107433752696585]","[1415.0,1490.0,1546.0,1550.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[90.0,95.0,94.0,96.0]","[880.0,955.0,1011.0,1015.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[216.0,215.0,216.0,225.0]"
3920,3920,32.041339857934645,0.19668607600085342,7.1800468097733345,56.945974636587025,86.68190384432492,10.814276834171547,-47102.74399999645,-34.0,10,"[0.19668607600085342,0.19668607600085342,0.19668607600085342,0.19668607600085342,0.19668607600085342,0.19668607600085342,0.19668607600085342,0.19668607600085342,0.19668607600085342,0.19668607600085342]","[64.03999999999999,63.519999999999996,65.35,64.16,62.78,62.1,62.11,62.92,62.480000000000004,64.29]","[32.041339857934645,32.041339857934645,32.041339857934645,32.041339857934645,32.041339857934645,32.041339857934645,32.041339857934645,32.041339857934645,32.041339857934645,32.041339857934645]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[7.1800468097733345,7.1800468097733345,7.1800468097733345,7.1800468097733345,7.1800468097733345,7.1800468097733345,7.1800468097733345,7.1800468097733345,7.1800468097733345,7.1800468097733345]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[86.68190384432492,86.68190384432492,86.68190384432492,86.68190384432492,86.68190384432492,86.68190384432492,86.68190384432492,86.68190384432492,86.68190384432492,86.68190384432492]","[763.0,750.0,652.0,705.0,714.0,638.0,715.0,699.0,670.0,605.0]","[56.945974636587025,56.945974636587025,56.945974636587025,56.945974636587025,56.945974636587025,56.945974636587025,56.945974636587025,56.945974636587025,56.945974636587025,56.945974636587025]","[538186830,1806288553,-1620775772,-648372074,-1574275182,-2106323574,-332616368,-228075815,-1046629328,68083739]","[3940.419599998597,4823.016999998268,3337.143399998371,5813.724599998364,4409.230999998494,4188.691199998611,4424.630599998709,3122.30019999855,2300.9255999986563,4280.525399998602]","[true,true,true,true,true,true,true,true,true,true]","[45.0,35.0,41.0,44.0,41.0,42.0,44.0,42.0,43.0,34.0]","[48969.726399996434,50019.403199996064,48819.48639999606,49739.45599999604,50259.78719999617,49103.940799996286,49379.88159999634,48212.767199996284,47102.74399999645,48193.736799996346]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[10.814276834171547,10.814276834171547,10.814276834171547,10.814276834171547,10.814276834171547,10.814276834171547,10.814276834171547,10.814276834171547,10.814276834171547,10.814276834171547]","[1144.0,1138.0,1306.0,1193.0,1162.0,1256.0,1190.0,1192.0,1230.0,1251.0]","[true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[88.0,90.0,91.0,91.0,89.0,92.0,96.0,91.0,89.0,92.0]","[609.0,603.0,771.0,658.0,627.0,721.0,655.0,657.0,695.0,716.0]","[false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[211.0,217.0,214.0,214.0,229.0,233.0,220.0,215.0,236.0,214.0]"
3920,3920,31.95026680572952,0.15489311879908588,7.3002781328949045,42.46078797457429,91.19088002554524,14.66568588994164,-48590.370399996245,-43.0,3,"[0.15489311879908588,0.15489311879908588,0.15489311879908588]","[65.36,69.48,68.69]","[31.95026680572952,31.95026680572952,31.95026680572952]","[10.0,10.0,10.0]","[7.3002781328949045,7.3002781328949045,7.3002781328949045]","[5.0,5.0,5.0]","[91.19088002554524,91.19088002554524,91.19088002554524]","[952.0,765.0,751.0]","[42.46078797457429,42.46078797457429,42.46078797457429]","[-1116643737,231476182,1549439257]","[3382.0901999984926,4602.351999997976,5529.457999998107]","[true,true,true]","[48.0,43.0,46.0]","[48590.370399996245,50137.3415999956,50157.37359999582]","[1.0,1.0,1.0]","[14.66568588994164,14.66568588994164,14.66568588994164]","[1265.0,1519.0,1444.0]","[true,true,true]","[9.0,9.0,9.0]","[89.0,94.0,95.0]","[730.0,984.0,909.0]","[false,false,false]","[10.0,10.0,10.0]","[210.0,240.0,234.0]"
3920,3920,9.161567359819653,0.42507836495274853,3.7535863633208915,2.4336239848439813,51.336486791652625,5.0,-41340.2887999979,-50.0,7,"[0.42507836495274853,0.42507836495274853,0.42507836495274853,0.42507836495274853,0.42507836495274853,0.42507836495274853,0.42507836495274853]","[27.310000000000002,25.39,28.65,24.23,24.72,26.08,28.499999999999996]","[9.161567359819653,9.161567359819653,9.161567359819653,9.161567359819653,9.161567359819653,9.161567359819653,9.161567359819653]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[3.7535863633208915,3.7535863633208915,3.7535863633208915,3.7535863633208915,3.7535863633208915,3.7535863633208915,3.7535863633208915]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[51.336486791652625,51.336486791652625,51.336486791652625,51.336486791652625,51.336486791652625,51.336486791652625,51.336486791652625]","[1451.0,1559.0,1421.0,1557.0,1494.0,1589.0,1461.0]","[2.4336239848439813,2.4336239848439813,2.4336239848439813,2.4336239848439813,2.4336239848439813,2.4336239848439813,2.4336239848439813]","[613611324,320531803,1675180634,-1432917382,1384933794,-2062096971,1839936848]","[-3948.4949999996606,-1632.294999999409,-2855.686799999705,-1265.2085999993287,-1927.892199999471,-1679.432799999493,-1458.3921999993472]","[true,true,true,true,true,true,true]","[58.0,52.0,51.0,52.0,55.0,55.0,50.0]","[41340.2887999979,42814.39359999833,41837.082399997875,43233.06239999841,42906.29039999826,42797.61679999825,43634.95439999834]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[152.0,166.0,184.0,142.0,140.0,171.0,163.0]","[true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[93.0,89.0,94.0,89.0,89.0,90.0,92.0]","[-383.0,-369.0,-351.0,-393.0,-395.0,-364.0,-372.0]","[false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[111.0,103.0,113.0,82.0,87.0,93.0,107.0]"
3920,3920,41.68565361993193,0.1360023672630113,7.583124923527274,8.421025530237959,33.88991733852281,6.858551716668733,-42070.70559999796,-45.0,10,"[0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113,0.1360023672630113]","[24.04,25.840000000000003,27.85,25.679999999999996,25.82,30.049999999999997,27.57,28.76,25.72,26.150000000000002]","[41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193,41.68565361993193]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274,7.583124923527274]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281,33.88991733852281]","[1382.0,1425.0,1418.0,1375.0,1461.0,1422.0,1433.0,1535.0,1481.0,1688.0]","[8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959,8.421025530237959]","[-1924420007,30473255,784557055,-58044716,-547294640,-1681685058,1451888183,76006612,1419036948,-326026284]","[-2237.636999999406,-1976.0941999994684,-2141.420799999578,-3289.379599999469,-2585.8181999995795,-1568.505599999502,-1314.2243999992352,-2802.1637999992527,-3526.132799999519,-2267.935399999231]","[true,true,true,true,true,true,true,true,true,true]","[58.0,50.0,50.0,51.0,55.0,47.0,48.0,45.0,52.0,51.0]","[42577.01439999824,43101.10159999819,43032.74239999818,42318.100799998145,42070.70559999796,43714.08079999813,43855.05599999837,43381.04879999824,42323.60959999827,43578.86479999841]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733,6.858551716668733]","[127.0,183.0,173.0,158.0,156.0,212.0,183.0,219.0,169.0,159.0]","[true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[93.0,90.0,92.0,88.0,93.0,92.0,91.0,92.0,93.0,89.0]","[-408.0,-352.0,-362.0,-377.0,-379.0,-323.0,-352.0,-316.0,-366.0,-376.0]","[false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[107.0,96.0,105.0,122.0,93.0,117.0,111.0,117.0,110.0,89.0]"
3920,3920,68.14309108940517,0.5701770028544156,8.581900774359942,55.8400889153164,56.376035033099754,42.88421302696409,-53559.05759999379,-24.0,3,"[0.5701770028544156,0.5701770028544156,0.5701770028544156]","[91.58,91.53,92.99]","[68.14309108940517,68.14309108940517,68.14309108940517]","[10.0,10.0,10.0]","[8.581900774359942,8.581900774359942,8.581900774359942]","[5.0,5.0,5.0]","[56.376035033099754,56.376035033099754,56.376035033099754]","[204.0,218.0,209.0]","[55.8400889153164,55.8400889153164,55.8400889153164]","[-1831783919,-805340849,1678950726]","[8991.676199996109,8411.49939999613,9432.192399995954]","[true,true,true]","[35.0,32.0,24.0]","[54271.94639999371,53559.05759999379,53952.185599993594]","[1.0,1.0,1.0]","[42.88421302696409,42.88421302696409,42.88421302696409]","[4707.0,4959.0,5106.0]","[true,true,true]","[9.0,9.0,9.0]","[89.0,92.0,94.0]","[4172.0,4424.0,4571.0]","[false,false,false]","[10.0,10.0,10.0]","[245.0,246.0,248.0]"
3920,3920,84.67953801649067,0.0,6.913176275477967,42.159235590638744,43.61988378216587,5.0,-45167.65279999749,-57.0,1,"[0.0]","[40.78]","[84.67953801649067]","[10.0]","[6.913176275477967]","[5.0]","[43.61988378216587]","[414.0]","[42.159235590638744]","[1523114456]","[25.853799999837065]","[true]","[57.0]","[45167.65279999749]","[1.0]","[5.0]","[404.0]","[true]","[9.0]","[91.0]","[-131.0]","[false]","[10.0]","[222.0]"
3920,3920,25.286908340222713,0.6793101020780583,6.610873336515194,1.298452326924895,63.586747708333455,14.460366287912919,-48529.022399996684,-51.0,1,"[0.6793101020780583]","[57.699999999999996]","[25.286908340222713]","[10.0]","[6.610873336515194]","[5.0]","[63.586747708333455]","[1437.0]","[1.298452326924895]","[-513958816]","[4043.8973999990994]","[true]","[51.0]","[48529.022399996684]","[1.0]","[14.460366287912919]","[962.0]","[true]","[9.0]","[94.0]","[427.0]","[false]","[10.0]","[164.0]"
3920,3920,20.865438732876626,0.714858905511365,5.626275727127228,0.0,100.0,49.14653623370042,-48297.652799995914,-52.0,1,"[0.714858905511365]","[66.67999999999999]","[20.865438732876626]","[10.0]","[5.626275727127228]","[5.0]","[100.0]","[2085.0]","[0.0]","[-1005755462]","[3569.8901999980953]","[true]","[52.0]","[48297.652799995914]","[1.0]","[49.14653623370042]","[1193.0]","[true]","[9.0]","[90.0]","[658.0]","[false]","[10.0]","[205.0]"
3920,3920,57.14746889576416,0.0,3.8615742590107067,80.45855283388936,78.26015319222364,6.594827974097831,-45935.379199997355,-43.0,5,"[0.0,0.0,0.0,0.0,0.0]","[50.01,47.510000000000005,47.21,45.49,46.06]","[57.14746889576416,57.14746889576416,57.14746889576416,57.14746889576416,57.14746889576416]","[10.0,10.0,10.0,10.0,10.0]","[3.8615742590107067,3.8615742590107067,3.8615742590107067,3.8615742590107067,3.8615742590107067]","[5.0,5.0,5.0,5.0,5.0]","[78.26015319222364,78.26015319222364,78.26015319222364,78.26015319222364,78.26015319222364]","[350.0,369.0,378.0,355.0,394.0]","[80.45855283388936,80.45855283388936,80.45855283388936,80.45855283388936,80.45855283388936]","[-1339589118,-1516142069,131009017,-1050505282,-1560423103]","[2142.359799999569,1400.487199999523,943.131599999535,298.7271999997756,948.5777999995553]","[true,true,true,true,true]","[48.0,43.0,50.0,49.0,49.0]","[46837.06959999714,46425.6623999973,46100.89359999726,45935.379199997355,46004.48959999724]","[1.0,1.0,1.0,1.0,1.0]","[6.594827974097831,6.594827974097831,6.594827974097831,6.594827974097831,6.594827974097831]","[696.0,689.0,656.0,571.0,628.0]","[true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0]","[95.0,91.0,92.0,93.0,90.0]","[161.0,154.0,121.0,36.0,93.0]","[false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0]","[234.0,240.0,238.0,215.0,240.0]"
3920,3920,9.44508712431163,0.3761748785728395,6.6093342787643685,73.72049132716508,37.114879184040575,5.002126135657902,-43315.443999998424,-58.0,1,"[0.3761748785728395]","[24.36]","[9.44508712431163]","[10.0]","[6.6093342787643685]","[5.0]","[37.114879184040575]","[1471.0]","[73.72049132716508]","[-2056524428]","[-2259.0461999991094]","[true]","[58.0]","[43315.443999998424]","[1.0]","[5.002126135657902]","[141.0]","[true]","[9.0]","[92.0]","[-394.0]","[false]","[10.0]","[185.0]"
3920,3920,66.26664552414911,0.0,7.17139250593176,24.75209990392027,44.32132628518765,44.04816987841919,-48254.08319999664,-40.0,4,"[0.0,0.0,0.0,0.0]","[56.48,57.64,57.99999999999999,59.160000000000004]","[66.26664552414911,66.26664552414911,66.26664552414911,66.26664552414911]","[10.0,10.0,10.0,10.0]","[7.17139250593176,7.17139250593176,7.17139250593176,7.17139250593176]","[5.0,5.0,5.0,5.0]","[44.32132628518765,44.32132628518765,44.32132628518765,44.32132628518765]","[953.0,892.0,813.0,1151.0]","[24.75209990392027,24.75209990392027,24.75209990392027,24.75209990392027]","[546545369,-1797322444,2080840860,-873700673]","[4044.1477999988856,4313.703399998754,4346.818799998859,3582.723199999018]","[true,true,true,true]","[48.0,47.0,49.0,40.0]","[48378.03119999659,49702.897599996475,49007.28639999655,48254.08319999664]","[1.0,1.0,1.0,1.0]","[44.04816987841919,44.04816987841919,44.04816987841919,44.04816987841919]","[1334.0,1332.0,1489.0,1267.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[89.0,91.0,91.0,92.0]","[799.0,797.0,954.0,732.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[210.0,212.0,224.0,204.0]"
3920,3920,32.808033771086755,0.19534244663643588,7.222464319583874,57.02925685534,91.88934942587197,15.883940649521813,-48142.40479999574,-38.0,7,"[0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588]","[71.67999999999999,72.67,72.04,73.85000000000001,72.89999999999999,73.71,71.09]","[32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197]","[779.0,709.0,717.0,563.0,768.0,675.0,764.0]","[57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534]","[-394205379,226206138,865634475,-1550405195,1769647505,-1780046862,2072870964]","[4280.024599997945,5151.166199998021,4410.232599998075,2794.964799998015,4541.817799997865,3977.979599997743,3688.2667999978657]","[true,true,true,true,true,true,true]","[44.0,43.0,40.0,38.0,46.0,39.0,51.0]","[49593.973599995574,49411.68239999563,49871.416799995764,48142.40479999574,50183.66559999566,48839.51839999548,49191.58079999561]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813]","[1586.0,1639.0,1768.0,1890.0,1618.0,1788.0,1590.0]","[true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[87.0,94.0,88.0,93.0,89.0,97.0,92.0]","[1051.0,1104.0,1233.0,1355.0,1083.0,1253.0,1055.0]","[false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[211.0,212.0,217.0,226.0,211.0,235.0,213.0]"
3920,3920,100.0,0.4827428059505612,8.424267440420039,69.14715976188674,64.5963389019175,41.84185159737197,-53147.65039999383,-34.0,4,"[0.4827428059505612,0.4827428059505612,0.4827428059505612,0.4827428059505612]","[93.96,92.67,93.26,92.78]","[100.0,100.0,100.0,100.0]","[10.0,10.0,10.0,10.0]","[8.424267440420039,8.424267440420039,8.424267440420039,8.424267440420039]","[5.0,5.0,5.0,5.0]","[64.5963389019175,64.5963389019175,64.5963389019175,64.5963389019175]","[67.0,100.0,84.0,124.0]","[69.14715976188674,69.14715976188674,69.14715976188674,69.14715976188674]","[339859850,127209762,-561180471,-1947303868]","[8695.578199995965,9119.63059999593,8141.4429999962595,9252.968599995911]","[true,true,true,true]","[42.0,34.0,43.0,34.0]","[53508.97759999373,54039.324799993636,53147.65039999383,54408.41439999365]","[1.0,1.0,1.0,1.0]","[41.84185159737197,41.84185159737197,41.84185159737197,41.84185159737197]","[5127.0,5193.0,5298.0,5275.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[93.0,93.0,91.0,91.0]","[4592.0,4658.0,4763.0,4740.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[250.0,248.0,249.0,249.0]"
3920,3920,0.0,0.4770545165519906,6.899311844309159,0.0,56.62789478645715,14.478750837101563,-43439.391999998224,-50.0,3,"[0.4770545165519906,0.4770545165519906,0.4770545165519906]","[24.79,27.87,28.249999999999996]","[0.0,0.0,0.0]","[10.0,10.0,10.0]","[6.899311844309159,6.899311844309159,6.899311844309159]","[5.0,5.0,5.0]","[56.62789478645715,56.62789478645715,56.62789478645715]","[660.0,631.0,581.0]","[0.0,0.0,0.0]","[701857065,-2055192097,1012666347]","[-1200.9183999995003,-1316.1023999992613,-2334.729599999373]","[true,true,true]","[57.0,50.0,50.0]","[43512.75919999827,44211.12479999832,43439.391999998224]","[1.0,1.0,1.0]","[14.478750837101563,14.478750837101563,14.478750837101563]","[150.0,198.0,225.0]","[true,true,true]","[9.0,9.0,9.0]","[94.0,87.0,91.0]","[-385.0,-337.0,-310.0]","[false,false,false]","[10.0,10.0,10.0]","[200.0,179.0,232.0]"
3920,3920,68.60330167984408,0.6673862668544509,7.991136542488429,72.83681244875633,72.02520030977301,43.69634309963656,-53658.215999993685,-34.0,2,"[0.6673862668544509,0.6673862668544509]","[94.95,94.33]","[68.60330167984408,68.60330167984408]","[10.0,10.0]","[7.991136542488429,7.991136542488429]","[5.0,5.0]","[72.02520030977301,72.02520030977301]","[147.0,109.0]","[72.83681244875633,72.83681244875633]","[1382080182,-207750158]","[9050.58279999582,9151.368799995995]","[true,true]","[35.0,34.0]","[54484.78639999346,53658.215999993685]","[1.0,1.0]","[43.69634309963656,43.69634309963656]","[5514.0,5355.0]","[true,true]","[9.0,9.0]","[92.0,92.0]","[4979.0,4820.0]","[false,false]","[10.0,10.0]","[247.0,247.0]"
3920,3920,96.62257371553324,0.6737945410101397,6.079675612850719,100.0,100.0,36.59320367087974,-52380.675199994155,-46.0,1,"[0.6737945410101397]","[92.14]","[96.62257371553324]","[10.0]","[6.079675612850719]","[5.0]","[100.0]","[19.0]","[100.0]","[-1132461277]","[7215.5263999964445]","[true]","[46.0]","[52380.675199994155]","[1.0]","[36.59320367087974]","[4961.0]","[true]","[9.0]","[92.0]","[4426.0]","[false]","[10.0]","[250.0]"
3920,3920,57.853314563914026,0.07867177274738002,1.6525017677764988,85.50512840761712,79.50594809319729,5.0,-45219.7359999975,-41.0,9,"[0.07867177274738002,0.07867177274738002,0.07867177274738002,0.07867177274738002,0.07867177274738002,0.07867177274738002,0.07867177274738002,0.07867177274738002,0.07867177274738002]","[47.56,51.09,48.84,46.97,44.55,47.27,47.199999999999996,48.9,47.099999999999994]","[57.853314563914026,57.853314563914026,57.853314563914026,57.853314563914026,57.853314563914026,57.853314563914026,57.853314563914026,57.853314563914026,57.853314563914026]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[1.6525017677764988,1.6525017677764988,1.6525017677764988,1.6525017677764988,1.6525017677764988,1.6525017677764988,1.6525017677764988,1.6525017677764988,1.6525017677764988]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[79.50594809319729,79.50594809319729,79.50594809319729,79.50594809319729,79.50594809319729,79.50594809319729,79.50594809319729,79.50594809319729,79.50594809319729]","[334.0,291.0,295.0,358.0,396.0,329.0,355.0,337.0,323.0]","[85.50512840761712,85.50512840761712,85.50512840761712,85.50512840761712,85.50512840761712,85.50512840761712,85.50512840761712,85.50512840761712,85.50512840761712]","[-304507885,1034008703,1915579961,1780573748,50060305,-272008430,-520926710,591882893,-852524453]","[1764.5687999996226,900.0627999993958,1836.558799999686,872.4561999997532,-106.73300000040035,-258.91360000018904,388.9337999995332,454.8515999997617,487.90439999954833]","[true,true,true,true,true,true,true,true,true]","[51.0,47.0,41.0,42.0,43.0,42.0,47.0,47.0,47.0]","[46521.31519999729,45973.439999997136,46616.21679999742,45355.95359999746,45284.83999999735,45219.7359999975,45342.93279999716,46501.03279999734,46369.071999997235]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[642.0,664.0,635.0,628.0,560.0,621.0,580.0,638.0,590.0]","[true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[95.0,95.0,90.0,91.0,92.0,94.0,94.0,88.0,89.0]","[107.0,129.0,100.0,93.0,25.0,86.0,45.0,103.0,55.0]","[false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[232.0,229.0,240.0,240.0,207.0,210.0,210.0,240.0,213.0]"
